rating,startYear,runtimeMinutes,awardWins,totalImages,totalVideos,totalCredits,criticReviewsTotal,titleType,awardNominationsExcludeWins,canHaveEpisodes,isAdult,numRegions,userReviewsTotal,ratingCount,countryOfOrigin,genres
6,2018,85,0,11,0,85,3,8,0,0,0,5,6,338,['CA'],"Drama,Thriller"
8,2019,58,0,1,0,46,1,1,0,0,0,1,1,374,['AU'],"Animation,Family"
6,1969,75,0,10,0,38,11,3,0,0,0,4,23,564,['US'],"Crime,Drama,Thriller"
8,2010,102,0,1,0,59,1,5,0,0,0,2,0,540,['GB'],Comedy
7,1962,90,0,4,0,1,0,3,0,0,0,4,0,130,['CN'],War
7,2017,21,3,10,0,253,1,7,0,0,0,4,3,97,['US'],"Action,Drama,History"
6,2001,58,0,1,0,0,0,2,0,0,0,3,1,23,['JP'],"Action,Adventure,Sci-Fi"
7,1992,118,5,10,0,88,5,3,1,0,0,22,3,892,"['SE', 'DK', 'FI', 'IS', 'NO', 'FR']","Adventure,Biography,Drama"
8,1970,29,0,1,0,24,2,1,0,0,0,1,2,152,['GB'],"Comedy,War"
8,1984,49,0,1,0,70,0,1,0,0,0,1,0,141,['US'],"Action,Comedy"
8,1982,58,0,0,0,41,0,1,0,0,0,1,1,36,['US'],Comedy
10,2018,58,0,0,0,67,0,1,0,0,0,1,0,7,['MX'],Drama
8,1937,58,0,7,0,23,0,3,0,0,0,3,0,39,['AR'],Thriller
6,1941,61,0,1,0,49,0,3,0,0,0,1,4,46,['US'],Drama
5,2022,58,0,0,0,160,0,4,0,1,0,5,4,27,['GB'],Reality-TV
5,1987,58,0,1,0,23,1,5,0,0,0,4,2,86,['US'],"Documentary,Horror"
7,1999,77,1,1,0,6,0,3,0,0,0,5,1,18,['KR'],Documentary
7,1973,102,0,2,0,10,0,3,0,0,0,2,1,33,['NO'],"Documentary,Music"
7,1958,8,0,1,0,15,0,1,0,0,0,1,0,12,['US'],"Animation,Comedy,Family"
8,2008,22,0,8,0,118,12,1,0,0,0,1,5,4966,['US'],"Action,Adventure,Animation"
7,1969,50,0,3,0,63,3,1,0,0,0,4,6,294,['GB'],"Action,Crime,Drama"
6,1992,58,0,0,0,28,0,5,0,0,1,1,0,21,['US'],Adult
4,2011,65,0,15,0,71,0,6,0,1,0,4,0,72,['IR'],Reality-TV
9,2019,58,0,9,0,14,0,7,0,0,0,1,1,21,['IE'],"Animation,Horror,Short"
6,2010,58,10,23,0,70,13,3,4,0,0,8,4,760,['BR'],"Action,Biography,Crime"
8,1993,134,17,210,3,144,56,3,42,0,0,44,258,86385,"['GB', 'US']","Drama,Romance"
9,2005,78,0,1,0,41,0,8,0,0,0,1,1,19,['US'],Documentary
8,1998,169,22,254,1,344,62,3,10,0,0,46,306,70066,['IT'],"Drama,Music,Romance"
7,1980,58,0,1,0,38,0,1,0,0,0,1,1,16,['GB'],"Crime,Drama,Mystery"
7,2019,22,0,0,0,8,0,1,0,0,0,1,0,8,['US'],"Comedy,Crime,Reality-TV"
6,1982,58,0,3,0,26,0,3,0,0,0,1,0,17,['MX'],"Action,Adventure,Crime"
6,1953,81,0,1,1,59,13,3,0,0,0,11,22,456,['GB'],"Crime,Drama,Film-Noir"
8,2001,58,0,0,0,59,0,3,0,0,0,1,1,30,['US'],"Comedy,Drama"
4,2013,90,0,7,4,86,26,3,0,0,0,12,34,3111,['US'],Comedy
7,1990,58,1,1,0,56,2,3,5,0,0,15,6,337,['JP'],"Comedy,Drama,Romance"
6,2015,62,0,1,0,56,0,5,0,0,0,1,0,10,['US'],Sci-Fi
5,1991,75,0,0,0,22,0,5,0,0,1,3,0,32,['FR'],Adult
8,1973,30,0,1,0,36,0,1,0,0,0,1,1,186,['US'],Comedy
6,1995,58,0,1,0,4,0,5,0,0,0,1,0,6,['FR'],Comedy
9,2018,43,0,45,0,278,0,1,0,0,0,1,0,300,['US'],"Adventure,Game-Show,Reality-TV"
7,1983,84,0,1,0,103,0,3,0,0,0,3,1,46,['AU'],"Animation,Fantasy,Sci-Fi"
5,1999,106,0,45,1,277,34,3,0,0,0,21,71,5694,['US'],Drama
6,1956,30,0,4,0,8,0,4,0,1,0,1,0,15,['US'],Animation
6,2021,15,14,4,0,16,1,7,1,0,0,1,0,6,['FR'],"Drama,Short"
7,2003,85,0,1,0,17,0,3,0,0,0,2,1,57,"['DE', 'IR', 'JP']",Drama
8,1997,58,0,1,0,34,0,1,0,0,0,1,1,104,['GB'],Comedy
7,1994,96,0,0,0,49,0,8,0,0,0,1,0,11,['CZ'],"Crime,Drama"
9,2022,58,0,1,0,20,0,1,0,0,0,1,0,82,['US'],"Adventure,Documentary"
9,2013,17,0,3,0,100,0,7,0,0,0,1,0,8,['US'],"Comedy,Short"
6,2007,90,0,1,0,5,0,3,0,0,0,1,1,19,['US'],Comedy
8,2023,76,0,7,1,34,0,3,0,0,0,3,0,22,['US'],"Crime,Drama"
8,2009,18,0,0,1,65,0,7,2,0,0,1,0,17,['US'],"Action,Drama,Short"
9,2011,58,0,11,0,96,0,4,0,1,0,2,1,25,['US'],Comedy
7,1919,58,0,35,0,18,5,3,0,0,0,14,52,2027,['US'],"Comedy,Drama,Romance"
8,1999,58,0,1,0,8,0,1,0,0,0,1,0,7,['GB'],"Adventure,Comedy,Family"
7,1988,144,0,2,0,16,0,3,0,0,0,1,0,191,['IN'],"Action,Drama"
8,2019,45,0,11,3,285,6,1,0,0,0,1,2,509,['US'],"Drama,Fantasy,Horror"
6,1978,82,0,19,0,49,5,3,0,0,0,8,5,306,['IT'],"Action,Crime,Thriller"
8,2019,58,0,1,0,48,1,1,0,0,0,1,0,29,['US'],"Crime,Horror"
7,2002,27,0,1,0,12,0,8,0,0,0,1,0,12,['US'],Documentary
8,2003,58,0,1,0,28,0,1,0,0,0,7,0,22,"['FR', 'CH']",Documentary
7,2021,44,0,1,0,88,0,1,0,0,0,1,0,60,"['DE', 'SE']","Crime,Drama,Mystery"
7,2018,20,0,2,0,17,0,7,0,0,0,4,0,36,"['SE', 'NO', 'FI']","Drama,Short"
7,2005,61,0,1,0,22,0,3,1,0,0,2,5,37,['CA'],Documentary
8,2003,80,0,1,0,8,3,3,0,0,0,3,8,135,['NL'],Documentary
7,1990,58,0,1,0,25,0,1,0,0,0,1,1,5,['GB'],Comedy
8,1997,44,0,1,0,124,0,1,0,0,0,1,0,22,['AU'],"Action,Crime,Drama"
8,1977,60,0,11,0,217,0,4,0,1,0,6,9,175,['US'],Drama
8,2023,58,0,4,0,3,0,4,0,1,0,8,0,17,['IN'],Romance
9,2011,47,0,1,0,55,0,1,0,0,0,1,0,19,['GB'],"Documentary,History"
6,1971,96,0,17,0,69,23,3,0,0,0,28,15,659,"['FR', 'IT']",Thriller
8,1992,55,0,1,0,27,0,1,0,0,0,1,0,21,['US'],"Adventure,Animation,Family"
9,2019,40,2,22,0,4,0,4,2,1,0,1,0,48,['NO'],"Adventure,Documentary"
8,1987,47,0,1,0,57,0,1,0,0,0,1,16,505,['US'],"Crime,Drama,Mystery"
9,1963,60,0,2,0,39,0,1,0,0,0,1,1,75,['US'],Western
8,1972,60,0,0,0,35,0,1,0,0,0,1,0,10,['US'],Drama
6,2016,90,0,1,0,20,0,3,3,0,0,4,0,7,"['ZA', 'LS']","Biography,Documentary"
8,2004,100,3,36,2,162,52,3,15,0,0,24,44,25579,"['DK', 'GB']","Action,Crime,Drama"
8,2016,162,0,7,0,51,0,5,0,0,1,1,0,34,['US'],"Adult,Comedy,Horror"
9,2004,95,1,0,2,37,0,3,0,0,0,2,2,21,['US'],Drama
7,1997,114,8,43,1,236,72,3,19,0,0,29,217,19690,"['US', 'CA', 'JP']","Drama,Mystery,Thriller"
8,1934,91,0,3,0,25,0,3,0,0,0,5,0,13,['DE'],Comedy
6,2019,80,3,5,0,28,1,3,1,0,0,5,0,104,['ES'],"Drama,Thriller"
6,1998,50,0,0,0,184,0,4,0,1,0,1,1,57,['FI'],"Comedy,Game-Show"
9,1957,87,0,1,0,17,0,3,0,0,0,2,0,26,['XWG'],Family
7,2020,25,0,181,0,97,0,4,0,1,0,7,1,61,['JP'],"Action,Animation,Drama"
8,2001,58,0,7,0,33,0,1,0,0,0,1,0,11,['GB'],Drama
6,2008,101,1,7,2,103,2,3,1,0,0,14,8,860,['CA'],"Crime,Drama"
8,1996,60,0,0,0,35,0,1,0,0,0,1,0,19,['US'],"Adventure,Comedy,Drama"
8,2021,33,0,1,0,28,0,5,0,0,0,2,0,14,['JP'],"Action,Short"
7,2018,52,0,0,0,4,0,3,0,0,0,2,0,9,['FR'],Documentary
8,1990,58,0,14,0,40,0,1,0,0,0,7,0,11,['GB'],"Comedy,Drama,Family"
6,2015,150,0,23,0,29,3,3,0,0,0,3,0,248,['BD'],Action
6,2021,83,0,2,0,31,2,3,0,0,0,1,0,9,['US'],Documentary
5,1907,58,0,0,0,0,0,7,0,0,0,1,1,11,['GB'],"Documentary,Short"
7,1939,8,0,1,0,10,0,7,0,0,0,1,6,149,['US'],"Comedy,Short"
8,2003,21,0,3,0,82,0,1,0,0,0,1,0,68,['JP'],"Action,Adventure,Animation"
8,1956,30,0,4,0,36,0,1,0,0,0,1,1,56,['US'],"Comedy,Family"
6,1974,58,0,0,0,7,0,3,0,0,0,1,0,8,['TR'],Drama
6,1999,7,0,1,1,87,0,7,0,0,0,1,3,98,['US'],"Horror,Short"
8,2024,58,0,9,0,19,3,4,0,1,0,15,8,693,['KR'],"Crime,Drama,Mystery"
6,1973,4,0,1,0,1,0,7,0,0,0,2,0,44,['US'],Short
7,2020,21,0,4,0,147,0,1,0,0,0,1,0,13,['US'],"Comedy,Music,Talk-Show"
6,2023,23,0,1,2,124,0,4,1,1,0,10,12,606,['GB'],"Comedy,Drama,Romance"
8,2001,58,0,1,0,28,1,1,0,0,0,1,0,185,['JP'],"Action,Animation,Comedy"
2,2005,2,0,1,0,9,0,7,0,0,0,1,0,46,['GB'],Short
9,2012,11,6,1,1,52,0,7,6,0,0,1,0,8,['CA'],"Drama,Mystery,Short"
7,2015,22,0,0,0,12,0,1,0,0,0,1,0,8,['US'],"Comedy,Crime,Reality-TV"
8,1980,58,0,0,0,41,0,4,0,1,0,2,0,11,['DK'],News
7,1992,103,1,3,0,36,1,8,3,0,0,2,1,51,['US'],"Drama,Sport"
9,1997,43,0,2,0,76,0,1,0,0,0,1,0,12,['US'],"Crime,Drama,Romance"
6,1982,92,0,8,0,30,0,3,0,0,0,1,0,19,['SUHH'],Drama
5,1999,58,0,0,0,77,0,1,0,0,0,1,0,54,['US'],Comedy
8,2014,44,0,24,0,162,2,1,0,0,0,1,6,1304,['US'],"Action,Crime,Drama"
9,2016,43,0,1,2,149,0,1,0,0,0,1,0,316,['US'],"Action,Crime,Drama"
7,2019,90,0,1,0,53,1,8,0,0,0,1,0,11,['FR'],Drama
8,2012,42,0,1,0,108,2,1,0,0,0,7,1,112,['GB'],Drama
7,2020,58,0,6,0,29,0,3,1,0,0,3,0,6,['AR'],Drama
6,1992,58,0,0,0,86,0,1,0,0,0,1,0,41,['US'],"Comedy,Drama,Family"
6,1980,58,0,2,0,1,4,2,0,0,0,1,0,48,['US'],"Family,Sport"
9,2023,58,0,2,0,13,0,1,0,0,0,7,0,6,['TH'],"Comedy,Romance"
7,1960,85,1,1,0,29,0,3,0,0,0,1,0,13,['MX'],"Mystery,Thriller,Western"
8,1986,75,0,2,1,42,0,1,0,0,0,1,6,201,"['GB', 'US']",Drama
7,2007,2,0,1,0,26,0,1,0,0,0,1,0,202,['US'],"Drama,Fantasy,Sci-Fi"
7,1985,58,0,1,0,59,0,9,0,0,0,1,0,54,['US'],Music
8,2021,94,0,9,1,93,10,3,1,0,0,4,0,80,['US'],Documentary
8,2010,17,0,1,0,20,1,7,0,0,0,2,0,18,['NO'],Short
8,2006,80,0,4,0,48,0,5,0,0,0,2,1,63,['US'],Documentary
8,1992,25,0,6,0,26,1,1,0,0,0,1,1,33,['GB'],"Crime,Drama"
6,1962,93,0,4,0,18,0,3,0,0,0,2,0,19,['XWG'],Drama
5,1998,58,0,1,0,35,0,3,0,0,0,7,0,25,"['HK', 'CA', 'SG']",Drama
7,1966,58,0,1,0,49,0,6,0,1,0,1,0,15,['US'],Sport
8,1958,58,0,0,0,30,0,1,0,0,0,1,0,6,['US'],Action
8,2009,45,0,1,0,123,0,1,0,0,0,1,0,202,['GB'],"Action,Adventure,Comedy"
6,1985,102,0,1,0,49,0,3,2,0,0,6,0,11,['TW'],Romance
7,1931,79,0,10,0,23,2,3,0,0,0,6,4,51,['US'],Comedy
6,1994,73,0,1,0,40,0,3,0,0,0,2,1,263,['PL'],"Action,Crime,Drama"
8,1980,107,1,67,0,76,9,3,2,0,0,25,12,9946,['IT'],"Comedy,Romance"
7,1952,58,0,10,0,16,0,3,0,0,0,1,0,8,['IN'],"Action,Drama"
9,1989,58,0,1,0,31,0,1,0,0,0,1,0,32,['US'],Comedy
8,2010,44,0,1,0,33,0,1,0,0,0,1,0,27,['US'],"Crime,Documentary"
4,2019,15,0,6,0,26,0,7,0,0,0,1,1,20,['GB'],"Comedy,Drama,Horror"
8,2011,43,0,5,0,169,2,1,0,0,0,1,3,713,['US'],"Action,Crime,Drama"
6,1988,58,0,2,0,0,0,2,0,0,0,1,0,12,['US'],Adventure
7,1993,70,0,1,0,15,0,3,0,0,0,1,0,14,['FR'],Documentary
7,1968,90,0,1,0,8,0,3,0,0,0,1,0,31,['TR'],Drama
9,2012,3,0,0,0,5,0,7,0,0,0,1,1,27,['US'],"Drama,Short,Thriller"
8,2005,58,0,1,0,134,0,1,0,0,0,1,1,132,['US'],"Crime,Drama,Mystery"
7,1987,90,0,9,0,4404,0,4,0,1,0,2,0,54,['XWG'],Talk-Show
4,2018,47,0,7,0,49,0,4,0,1,0,1,0,19,['GR'],"Comedy,Romance"
4,1939,83,0,1,0,22,0,3,0,0,0,1,0,17,['MX'],"Adventure,Drama"
5,1969,58,0,101,0,18,0,3,0,0,0,2,0,12,['GR'],Drama
8,1986,58,0,9,0,70,0,1,0,0,0,1,1,48,['US'],Comedy
7,1995,120,0,1,0,29,0,9,0,0,0,2,0,30,['US'],"Action,Sport"
8,2001,58,0,0,0,79,0,1,0,0,0,1,0,118,['US'],"Comedy,Drama"
3,2021,58,0,1,0,4,0,4,0,1,0,3,5,38,['US'],Comedy
6,2009,91,1,2,0,48,0,3,4,0,0,4,0,74,['IS'],"Comedy,Drama"
9,2010,23,0,9,0,55,1,1,0,0,0,1,1,659,['JP'],"Action,Adventure,Animation"
6,1949,87,0,5,0,8,3,3,0,0,0,1,0,23,['US'],Drama
9,1989,58,0,2,0,80,0,1,0,0,0,1,0,17,['US'],"Drama,Romance"
5,2009,58,2,3,0,920,1,4,1,1,0,2,1,165,['US'],"Comedy,Talk-Show"
8,2022,21,0,66,0,80,0,4,0,1,0,2,0,39,['RO'],Comedy
7,1984,75,2,0,0,24,4,3,3,0,1,5,9,331,['US'],"Adult,Comedy"
8,2001,21,0,0,0,82,0,1,0,0,0,1,0,26,['US'],"Comedy,Drama,Family"
8,1983,25,0,1,0,55,0,1,0,0,0,1,0,69,['US'],Comedy
8,2005,30,0,0,0,48,0,1,0,0,0,7,0,36,['GB'],"Comedy,Game-Show"
7,1939,10,0,1,0,11,0,7,0,0,0,1,4,89,['US'],Short
8,1983,60,0,3,0,106,0,4,0,1,0,3,0,96,['US'],"Drama,Romance"
8,1997,137,0,1,0,28,0,3,0,0,0,1,1,50,['IN'],Action
8,1975,50,0,3,0,51,0,1,0,0,0,1,3,51,['US'],"Action,Crime,Drama"
6,1992,7,0,0,0,8,0,10,0,0,0,3,0,79,['US'],"Documentary,Short"
7,1932,73,0,29,0,45,4,3,0,0,0,4,14,527,['US'],Drama
6,1968,101,0,12,0,27,0,3,0,0,0,2,1,23,"['TW', 'HK']","Drama,Romance"
8,2015,85,0,3,0,61,0,3,0,0,0,2,0,44,['US'],"Comedy,Drama"
8,1996,30,0,1,0,73,1,1,0,0,0,1,1,318,['US'],"Comedy,Family,Romance"
7,2016,91,0,11,0,25,2,3,2,0,0,4,1,29,['IR'],Drama
8,2016,22,0,0,0,19,0,1,0,0,0,1,0,8,['US'],"Comedy,Crime,Reality-TV"
8,2018,40,0,1,0,32,0,1,0,0,0,1,0,27,['US'],"Comedy,Talk-Show"
7,1953,98,0,3,0,45,1,3,1,0,0,5,0,102,['IT'],Comedy
5,1966,92,0,8,0,40,0,3,0,0,0,8,2,77,['US'],"Horror,Sci-Fi,Thriller"
8,1965,25,0,1,0,48,2,1,0,0,0,1,5,655,['GB'],"Adventure,Drama,Family"
9,2003,80,0,1,0,18,0,5,0,0,0,1,0,16,['US'],Documentary
9,1993,58,0,4,0,47,0,1,0,0,0,1,0,66,['GB'],Comedy
9,2006,30,0,1,0,56,0,4,0,1,0,1,0,10,['US'],Documentary
7,1907,58,0,0,0,2,0,7,0,0,0,1,2,41,['US'],Short
8,1998,43,0,6,0,80,0,1,0,0,0,1,1,89,['CA'],"Action,Crime,Drama"
8,2009,44,0,1,0,184,0,1,0,0,0,1,0,147,['US'],Drama
8,2008,11,3,3,0,56,0,7,0,0,0,1,1,45,['US'],"Action,Drama,History"
8,1991,58,0,0,0,24,0,6,0,1,0,1,0,25,['SE'],Comedy
5,1985,95,0,1,0,18,0,3,0,0,0,3,1,26,['KR'],Action
7,2009,75,0,1,0,26,0,3,0,0,0,1,0,41,['US'],Documentary
9,2004,15,0,4,0,23,0,7,0,0,0,2,0,11,['GR'],"Comedy,Short"
9,1985,29,0,4,0,35,0,1,0,0,0,1,7,643,['GB'],Comedy
8,1952,96,0,3,0,39,5,3,0,0,0,6,0,63,['AT'],Drama
7,1962,95,0,6,0,52,1,3,0,0,0,6,0,20,['DDDE'],"Comedy,Drama"
8,1976,29,0,0,0,12,0,1,0,0,0,1,0,7,['GB'],Comedy
8,1995,58,0,0,0,65,0,1,0,0,0,1,0,46,['NL'],"Crime,Drama,Mystery"
8,1971,25,0,3,0,23,1,1,0,0,0,1,2,111,['US'],Comedy
10,2020,7,1,8,1,6,0,7,2,0,0,1,0,10,['US'],Short
8,2001,23,0,1,0,29,1,1,0,0,0,1,0,155,['JP'],"Action,Animation,Comedy"
7,1987,58,0,0,0,25,0,4,0,1,0,1,0,27,['AR'],Comedy
6,1960,135,0,6,0,34,0,3,0,0,0,2,0,27,['EG'],"Drama,Romance"
3,2003,58,0,0,0,8,0,4,0,1,0,2,0,9,['CA'],Documentary
7,2016,58,0,0,0,17,0,4,0,1,0,1,0,6,['FI'],Drama
9,1994,58,0,0,0,44,0,1,0,0,0,1,0,30,['DE'],"Comedy,Family"
10,2023,58,0,12,0,26,0,4,0,1,0,1,2,5,['US'],"Action,Adventure"
8,1979,58,0,1,0,87,0,8,0,0,0,2,0,10,['DK'],Drama
9,2019,44,0,15,1,223,2,1,0,0,0,1,6,982,['US'],"Action,Drama,Thriller"
10,2018,9,0,3,0,15,1,7,0,0,0,1,0,6,['GB'],"Comedy,Drama,Horror"
7,2009,10,4,1,0,27,0,7,0,0,0,4,1,105,['ES'],"History,Short"
8,1998,58,0,1,0,121,0,1,0,0,0,1,0,90,['US'],"Action,Animation,Sci-Fi"
6,1988,30,2,1,0,7,0,7,1,0,0,1,0,17,['US'],"Biography,Documentary,History"
9,2020,45,2,51,1,144,11,4,3,1,0,32,185,30024,['TR'],"Drama,Thriller"
9,2016,82,0,1,0,31,1,3,0,0,0,1,0,28,"['BE', 'NL', 'GB']",Documentary
6,2022,96,0,1,0,7,0,3,1,0,0,2,0,8,['JP'],Sci-Fi
7,1952,74,5,22,0,42,50,3,1,0,0,20,13,2543,['FI'],"Drama,Fantasy,Horror"
6,1942,8,0,1,0,7,0,7,0,0,0,1,1,31,['US'],"Short,Sport"
7,1989,46,0,9,0,87,1,1,0,0,0,1,2,109,['CA'],"Fantasy,Horror,Mystery"
8,1980,140,0,21,0,118,1,3,0,0,0,8,0,224,"['SUHH', 'DDDE']","Biography,Drama,History"
8,2007,84,1,1,0,16,0,3,0,0,0,2,1,24,['VN'],Drama
10,1942,58,0,50,0,27,0,3,0,0,0,1,0,58,['IN'],"Drama,Family,Musical"
6,2018,37,0,0,0,13,0,1,0,0,0,1,0,10,['US'],Talk-Show
8,2011,3,6,1,0,15,0,5,2,0,0,1,0,14,['GB'],"Romance,Short"
7,1996,104,1,1,0,18,1,3,0,0,0,2,0,19,['JP'],Drama
6,1970,10,0,0,0,5,0,7,0,0,0,1,0,6,['FR'],Short
4,1978,80,0,0,0,23,0,3,0,0,1,1,0,16,['FR'],Adult
6,1912,58,0,2,0,6,0,7,0,0,0,5,2,37,['FR'],"Comedy,Short"
9,2013,58,0,1,0,18,0,3,0,0,0,1,0,10,['US'],Thriller
7,2002,58,0,29,0,42,0,1,0,0,0,1,0,797,['JP'],"Action,Adventure,Animation"
8,2015,58,20,155,1,48,43,3,20,0,0,15,24,4443,['CN'],"Drama,Mystery"
7,1968,90,0,7,0,49,0,3,0,0,0,1,0,17,['BR'],Drama
6,1941,56,0,21,0,73,3,3,0,0,0,7,12,281,['US'],Western
7,2009,58,0,8,1,39,0,5,0,0,0,1,0,10,['US'],Comedy
7,1999,60,0,1,0,23,0,1,0,0,0,7,0,11,['AR'],"Comedy,Drama,Romance"
5,1897,58,0,0,0,1,0,7,0,0,0,1,0,14,['FR'],"Comedy,Short"
8,1956,30,0,11,0,35,0,1,0,0,0,1,6,204,['US'],Western
6,2023,93,0,9,1,131,0,3,0,0,0,3,0,93,['FI'],Drama
7,2019,58,0,0,0,45,0,1,0,0,0,1,0,13,['GB'],"Comedy,Game-Show"
8,1946,58,0,1,0,7,0,3,0,0,0,1,0,8,['IN'],Drama
10,2012,10,0,0,0,5,0,7,1,0,0,1,0,18,['GB'],"Documentary,Short"
7,2016,58,0,0,0,25,0,1,0,0,0,7,0,7,['GB'],"Documentary,Game-Show,Reality-TV"
6,1996,20,0,1,1,26,1,6,0,1,0,3,1,18,['JP'],"Animation,Comedy,Drama"
4,2018,58,0,0,0,0,0,4,0,1,0,2,1,12,['US'],"Comedy,Family"
8,1983,71,0,1,0,14,0,3,0,0,0,2,0,12,['SUHH'],Drama
7,1933,73,0,11,0,29,2,3,0,0,0,6,16,337,['US'],"Comedy,Romance"
7,2009,6,0,0,0,21,0,5,0,0,0,1,0,13,['US'],"Documentary,Short"
7,2011,44,0,1,0,351,0,1,0,0,0,1,0,121,['US'],"Adventure,Game-Show,Reality-TV"
9,2014,58,0,59,0,16,0,1,0,0,0,7,0,123,['KR'],"Comedy,Drama,Fantasy"
8,2017,58,0,1,0,29,0,1,0,0,0,1,0,37,['US'],"Crime,Documentary,Reality-TV"
6,2015,142,0,0,0,28,0,1,0,0,0,1,0,21,"['DE', 'AU']","Adventure,Comedy,Game-Show"
6,1973,88,0,9,0,59,4,3,0,0,0,4,4,81,['US'],"Comedy,Drama"
8,1993,58,0,1,0,24,0,1,0,0,0,1,0,142,['US'],"Animation,Comedy,Music"
7,2022,58,0,1,0,65,0,1,0,0,0,1,2,38,['US'],"Game-Show,Reality-TV"
7,1987,81,0,1,0,69,0,3,0,0,0,1,2,212,['RO'],Comedy
7,1982,24,0,13,4,94,10,8,0,0,0,5,5,296,"['US', 'TW']","Adventure,Animation,Comedy"
9,2014,58,0,2,0,4,0,4,0,1,0,1,1,15,['US'],Comedy
8,1957,58,0,1,0,648,0,4,0,1,0,1,0,24,['XWG'],"News,Sport"
7,2006,16,0,0,0,43,0,5,0,0,0,1,2,162,['US'],"Horror,Short,Thriller"
9,1967,80,0,0,0,14,0,8,0,0,0,1,0,12,['XWG'],Drama
8,2013,24,0,17,2,18,0,7,0,0,0,5,0,57,['HR'],"Comedy,Drama,Romance"
8,2020,70,0,1,0,25,0,1,0,0,0,1,0,23,['MX'],"Game-Show,Reality-TV"
8,2009,58,0,1,0,11,0,7,0,0,0,1,1,9,['GB'],"Drama,Short"
6,2015,41,0,1,0,12,0,1,0,0,0,1,0,21,['US'],"Comedy,Music,Talk-Show"
8,2018,59,0,7,1,410,6,1,0,0,0,1,1,935,['US'],"Biography,Crime,Drama"
7,1987,113,7,2,0,30,2,3,1,0,0,12,3,534,"['BE', 'FR', 'XWG']",Drama
7,2006,30,0,0,0,44,0,1,0,0,0,1,0,25,['US'],"Comedy,News,Talk-Show"
5,1902,1,0,0,0,2,1,7,0,0,0,1,0,76,['FR'],Short
8,1981,25,0,9,0,75,0,1,0,0,0,1,0,67,['JP'],"Action,Adventure,Animation"
8,1941,7,0,4,0,21,1,7,0,0,0,15,9,1662,['US'],"Animation,Comedy,Family"
7,1940,7,0,3,0,15,1,7,0,0,0,4,6,190,['US'],"Animation,Comedy,Family"
6,1982,58,0,0,0,10,0,3,0,0,1,1,0,8,['FR'],Adult
9,1959,30,0,1,0,5,0,4,0,1,0,1,0,6,['US'],Documentary
5,2019,58,0,3,1,152,0,2,0,0,0,1,0,20,['FR'],"Action,Adventure,Comedy"
8,2020,12,0,8,0,18,0,7,0,0,0,2,0,11,['BR'],"Documentary,Short"
8,2022,58,0,10,0,5,0,4,0,1,0,2,0,115,['TH'],Romance
6,1991,104,0,44,1,378,16,3,2,0,0,33,58,9810,['US'],"Crime,Drama"
4,1972,58,0,0,0,19,0,8,0,0,0,1,0,8,['GB'],Musical
7,1940,58,0,3,0,41,3,3,0,0,0,3,6,76,['US'],Western
8,2020,21,0,0,0,38,0,1,0,0,0,1,0,9,['US'],"Comedy,Reality-TV"
7,1971,8,0,3,0,17,0,7,0,0,0,5,0,22,['SUHH'],"Animation,Short"
10,1961,58,0,0,0,19,0,8,0,0,0,1,0,11,['XWG'],Drama
7,1972,87,8,89,0,33,1,3,0,0,0,8,1,466,['GR'],Drama
7,1925,58,0,8,0,14,1,3,0,0,0,8,0,27,['US'],"Action,Drama,Family"
6,1997,120,0,1,0,61,0,1,0,0,0,1,1,23,['US'],"Action,Sport"
7,1989,79,0,1,0,20,0,3,0,0,0,1,0,64,['SUHH'],"Comedy,Crime,Family"
6,2007,58,0,9,1,22,0,4,1,1,0,2,0,109,['RU'],"Drama,Mystery"
6,1952,7,0,1,0,14,0,7,0,0,0,1,1,44,['US'],"Animation,Short"
9,2006,43,0,1,0,154,0,1,0,0,0,1,2,387,['US'],"Comedy,Crime,Drama"
7,1972,120,4,5,0,65,0,3,0,0,0,4,0,131,['AR'],Crime
9,2009,60,0,1,0,200,0,4,0,1,0,3,0,19,['AR'],"Music,Talk-Show"
9,2007,58,0,1,0,18,0,5,0,0,0,1,0,28,['NO'],"Comedy,Short"
7,1978,98,2,28,0,45,1,3,0,0,0,4,0,70,['DK'],Drama
9,2015,58,2,53,0,93,0,4,2,1,0,4,2,491,['AU'],"Comedy,Short"
8,1997,22,0,1,0,43,0,1,0,0,0,1,0,57,['US'],"Comedy,Drama,Romance"
8,1992,30,0,1,0,145,0,5,0,0,0,1,0,46,['US'],"Animation,Short"
8,2016,16,0,11,0,42,0,7,0,0,0,1,1,26,['GB'],"Drama,Family,Fantasy"
9,2018,47,0,4,0,138,9,1,0,0,0,1,2,1975,['IN'],"Action,Crime,Drama"
7,2016,65,0,4,0,37,0,8,1,0,0,4,0,25,['FR'],Documentary
8,1931,105,0,10,0,15,0,3,0,0,0,5,0,8,['GR'],"Drama,Romance"
3,2005,90,0,19,1,82,9,5,0,0,0,4,26,422,['US'],"Action,Horror"
8,2015,20,1,22,4,123,1,7,1,0,0,1,2,46,['US'],"Action,Drama,Sci-Fi"
6,2013,24,0,0,0,36,0,1,0,0,0,1,0,12,['CA'],Reality-TV
8,2016,58,0,2,0,36,1,3,0,0,0,4,2,134,['FR'],Documentary
8,2014,87,1,4,0,43,0,3,7,0,0,4,3,66,"['BH', 'AE']","Drama,Family,Fantasy"
